Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Age,Item_Price_Per_Visibility
FDJ34,12.987879554655873,Regular,0.093202196,Snack Foods,125.5704,OUT027,1985,Medium,Tier 3,Supermarket Type3,1001.3632,39,1345.8461363546041
FDW60,12.277108208955225,Regular,0.016979326,Baking Goods,177.037,OUT027,1985,Medium,Tier 3,Supermarket Type3,3352.303,39,10365.572974015486
FDK08,9.195,Regular,0.122304725,Fruits and Vegetables,99.2016,OUT046,1997,Small,Tier 1,Supermarket Type1,809.6128,27,810.4393028945574
NCE42,21.1,Low Fat,0.010600287,Household,233.9958,OUT035,2004,Small,Tier 2,Supermarket Type1,1869.5664,20,21868.179797420387
FDR39,20.35,Low Fat,0.084273286,Meat,181.7292,OUT017,2007,Small,Tier 2,Supermarket Type1,4013.4424,17,2153.8713094568816
NCN17,11.0,Low Fat,0.055162827,Health and Hygiene,100.3358,OUT018,2009,Medium,Tier 3,Supermarket Type2,904.8222,15,1815.6110616635665
NCR05,10.1,Low Fat,0.054741627,Health and Hygiene,200.2084,OUT045,2002,Small,Tier 2,Supermarket Type1,3174.5344,22,3650.664849895865
FDV48,12.277108208955225,Regular,0.051366901,Baking Goods,77.0644,OUT027,1985,Medium,Tier 3,Supermarket Type3,3221.1404,39,1497.3584673380665
DRF27,8.93,Low Fat,0.028533032,Dairy,151.434,OUT018,2009,Medium,Tier 3,Supermarket Type2,1225.072,15,5288.786741131711
NCF07,9.0,Low Fat,0.032072321,Household,102.2016,OUT049,1999,Medium,Tier 1,Supermarket Type1,1416.8224,25,3176.693406733073
FDF40,20.25,Regular,0.022507877,Dairy,248.1092,OUT035,2004,Small,Tier 2,Supermarket Type1,4731.1748,20,10974.45815013944
FDO28,5.765,Low Fat,0.072410764,Frozen Foods,122.5098,OUT049,1999,Medium,Tier 1,Supermarket Type1,1084.5882,25,1689.5395006457247
FDB23,19.2,Regular,0.005611367,Starchy Foods,226.2062,OUT018,2009,Medium,Tier 3,Supermarket Type2,1579.9434,15,39606.31491550096
FDV48,9.195,Regular,0.051697108,Baking Goods,79.2644,OUT049,1999,Medium,Tier 1,Supermarket Type1,864.2084,25,1530.2862082570323
FDM45,8.655,Regular,0.08819473,Snack Foods,119.6756,OUT046,1997,Small,Tier 1,Supermarket Type1,2423.512,27,1355.4104531493556
FDC16,11.5,Regular,0.020611526,Dairy,84.954,OUT045,2002,Small,Tier 2,Supermarket Type1,865.54,22,4101.774055663498
DRE25,11.847459893048129,Low Fat,0.072928316,Soft Drinks,94.412,OUT027,1985,Medium,Tier 3,Supermarket Type3,1304.968,39,1292.813598495137
FDY35,17.6,Regular,0.0160526,Breads,43.9402,OUT049,1999,Medium,Tier 1,Supermarket Type1,1286.3256,25,2720.317472109753
FDR22,19.35,Regular,0.018600249,Snack Foods,110.2544,OUT045,2002,Small,Tier 2,Supermarket Type1,2908.2144,22,5895.878712631046
FDZ10,17.85,Low Fat,0.04453262,Snack Foods,127.202,OUT049,1999,Medium,Tier 1,Supermarket Type1,2656.542,25,2849.978334231779
FDY15,13.42606890459364,Regular,0.299097859,Dairy,157.863,OUT019,1985,Small,Tier 1,Grocery Store,469.389,39,527.6207541311317
DRA24,19.35,Regular,0.039895009,Soft Drinks,162.4868,OUT013,1987,High,Tier 3,Supermarket Type1,4422.2436,37,4062.676920512756
FDV37,13.0,Regular,0.083683243,Canned,198.5426,OUT045,2002,Small,Tier 2,Supermarket Type1,1186.4556,22,2369.717295378504
FDO10,13.65,Regular,0.012749289,Snack Foods,58.8588,OUT035,2004,Small,Tier 2,Supermarket Type1,973.3996,20,4580.704815651668
FDR59,11.346936274509805,Regular,0.063554289,Breads,263.6594,OUT027,1985,Medium,Tier 3,Supermarket Type3,3401.5722,39,4142.052391787771
FDR34,17.0,Regular,0.016030344,Snack Foods,228.0352,OUT018,2009,Medium,Tier 3,Supermarket Type2,2748.4224,15,14137.032663407552
FDG16,15.25,Low Fat,0.090324849,Frozen Foods,214.4192,OUT017,2007,Small,Tier 2,Supermarket Type1,4961.5416,17,2371.2420022951874
FDO03,12.81734421364985,Regular,0.03670437,Meat,228.1352,OUT027,1985,Medium,Tier 3,Supermarket Type3,9390.4432,39,6198.5900043935
FDC09,15.5,Regular,0.026342897,Fruits and Vegetables,104.1332,OUT049,1999,Medium,Tier 1,Supermarket Type1,1230.3984,25,3938.0405255899154
FDJ52,7.145,Low Fat,0.017783501,Frozen Foods,159.4578,OUT035,2004,Small,Tier 2,Supermarket Type1,3209.156,20,8916.475582717276
FDL33,7.235,Low Fat,0.167316771,Snack Foods,197.5452,OUT010,1998,Small,Tier 3,Grocery Store,195.7452,26,1179.9606384715185
FDJ53,10.5,Low Fat,0.071660976,Frozen Foods,119.7098,OUT017,2007,Small,Tier 2,Supermarket Type1,2410.196,17,1668.1740783458686
FDX08,13.224769381746812,Low Fat,0.039576776,Fruits and Vegetables,179.9318,OUT019,1985,Small,Tier 1,Grocery Store,360.8636,39,4534.940036458607
FDK32,16.25,Regular,0.049074897,Fruits and Vegetables,154.2682,OUT045,2002,Small,Tier 2,Supermarket Type1,3354.3004,22,3137.133159628174
FDM20,10.0,Low Fat,0.038904624,Fruits and Vegetables,245.4144,OUT017,2007,Small,Tier 2,Supermarket Type1,6615.3888,17,6291.930925933294
NCJ42,19.75,Low Fat,0.01438222,Household,102.2332,OUT017,2007,Small,Tier 2,Supermarket Type1,3075.996,17,7059.22158343127
FDI50,8.42,Regular,0.030968306,Canned,227.8352,OUT018,2009,Medium,Tier 3,Supermarket Type2,3435.528,15,7333.364104241795
FDZ15,13.1,Low Fat,0.0,Dairy,117.8782,OUT035,2004,Small,Tier 2,Supermarket Type1,2741.0986,20,1178782.0
NCK18,9.6,Low Fat,0.0,Household,164.2184,OUT045,2002,Small,Tier 2,Supermarket Type1,1981.4208,22,1642184.0
FDW33,9.395,Low Fat,0.099681254,Snack Foods,106.428,OUT017,2007,Small,Tier 2,Supermarket Type1,1917.504,17,1066.6131736528387
NCT05,10.895,Low Fat,0.021037197,Health and Hygiene,255.9672,OUT018,2009,Medium,Tier 3,Supermarket Type2,4857.6768,15,12109.798664411368
FDZ16,12.867061281337046,Regular,0.279886948,Frozen Foods,193.1478,OUT019,1985,Small,Tier 1,Grocery Store,387.4956,39,689.8457280944396
NCV17,18.85,Low Fat,0.016107549,Health and Hygiene,129.7626,OUT046,1997,Small,Tier 1,Supermarket Type1,3016.7398,27,8006.306197192433
FDE34,9.195,Low Fat,0.108330902,Snack Foods,183.6634,OUT018,2009,Medium,Tier 3,Supermarket Type2,2726.451,15,1693.8289418638237
FDH44,19.1,Regular,0.025924623,Fruits and Vegetables,148.0418,OUT045,2002,Small,Tier 2,Supermarket Type1,3825.6868,22,5688.528129687027
NCK06,5.03,Low Fat,0.008664064,Household,119.3756,OUT045,2002,Small,Tier 2,Supermarket Type1,605.878,22,13621.032434267938
FDS46,17.6,Regular,0.047330801,Snack Foods,120.8782,OUT049,1999,Medium,Tier 1,Supermarket Type1,2621.9204,25,2548.516943662832
NCO42,21.25,Low Fat,0.024756031,Household,146.7102,OUT018,2009,Medium,Tier 3,Supermarket Type2,1603.9122,15,5902.398496364925
FDL13,13.85,Regular,0.056406129,Breakfast,231.43,OUT049,1999,Medium,Tier 1,Supermarket Type1,3029.39,25,4095.661905985455
FDK14,6.98,Low Fat,0.0413383,Canned,83.3934,OUT017,2007,Small,Tier 2,Supermarket Type1,491.3604,17,2012.4715540936763
FDX13,7.725,Low Fat,0.047879864,Canned,250.2092,OUT045,2002,Small,Tier 2,Supermarket Type1,3984.1472,22,5214.879308536598
DRI47,14.7,Low Fat,0.021005399,Hard Drinks,144.5128,OUT018,2009,Medium,Tier 3,Supermarket Type2,2588.6304,15,6847.1958288966725
FDG22,17.6,Regular,0.041615224,Snack Foods,37.219,OUT017,2007,Small,Tier 2,Supermarket Type1,366.19,17,892.2162326156993
FDA13,15.85,Low Fat,0.07867708,Canned,37.8506,OUT049,1999,Medium,Tier 1,Supermarket Type1,341.5554,25,480.4773164986567
FDE46,18.6,Low Fat,0.015769693,Snack Foods,152.1366,OUT046,1997,Small,Tier 1,Supermarket Type1,1813.6392,27,9586.612671083176
FDX25,16.7,Low Fat,0.102633047,Canned,180.8292,OUT017,2007,Small,Tier 2,Supermarket Type1,3466.1548,17,1760.1853082387402
FDC58,10.195,Low Fat,0.04217956,Snack Foods,44.2428,OUT017,2007,Small,Tier 2,Supermarket Type1,703.0848,17,1046.4347311088384
NCA42,6.965,Low Fat,0.028710065,Household,158.1604,OUT017,2007,Small,Tier 2,Supermarket Type1,2693.8268,17,5489.761998107259
FDV01,19.2,Regular,0.085082648,Canned,153.5314,OUT049,1999,Medium,Tier 1,Supermarket Type1,2171.8396,25,1802.3788131122667
FDU24,6.78,Regular,0.140163038,Baking Goods,94.212,OUT046,1997,Small,Tier 1,Supermarket Type1,1025.332,27,671.6808743298432
FDO51,6.785,Regular,0.042153502,Meat,44.0112,OUT018,2009,Medium,Tier 3,Supermarket Type2,340.8896,15,1041.598871497089
NCN14,19.1,Low Fat,0.15385153,Others,185.1608,OUT010,1998,Small,Tier 3,Grocery Store,551.2824,26,1202.7214019893147
FDT37,12.305705009276435,Low Fat,0.061753511,Canned,253.3014,OUT019,1985,Small,Tier 1,Grocery Store,510.0028,39,4095.1822443838314
FDY09,15.6,Low Fat,0.042179884,Snack Foods,174.7054,OUT010,1998,Small,Tier 3,Grocery Store,175.1054,26,4132.116351123384
NCG06,16.35,Low Fat,0.029420857,Household,256.9646,OUT013,1987,High,Tier 3,Supermarket Type1,4637.9628,37,8704.510170555008
FDG40,13.65,Low Fat,0.066657791,Frozen Foods,32.6558,OUT010,1998,Small,Tier 3,Grocery Store,67.9116,26,489.1683728720143
FDQ47,7.155,Regular,0.168154574,Breads,33.7874,OUT035,2004,Small,Tier 2,Supermarket Type1,882.185,20,200.81118270223072
DRH59,10.8,Low Fat,0.097805615,Hard Drinks,73.938,OUT010,1998,Small,Tier 3,Grocery Store,73.238,26,755.1967269701539
FDH48,13.5,Low Fat,0.06082246,Baking Goods,85.154,OUT017,2007,Small,Tier 2,Supermarket Type1,605.878,17,1397.743951902139
FDE34,9.195,Low Fat,0.107870997,Snack Foods,181.2634,OUT035,2004,Small,Tier 2,Supermarket Type1,2362.9242,20,1678.8156545410059
NCM05,6.825,Low Fat,0.059940022,Health and Hygiene,262.4226,OUT049,1999,Medium,Tier 1,Supermarket Type1,3964.839,25,4370.794534352435
FDU55,16.2,Low Fat,0.035967107,Fruits and Vegetables,260.3278,OUT049,1999,Medium,Tier 1,Supermarket Type1,7549.5062,25,7217.8730609028335
FDS60,20.85,Low Fat,0.032442388,Baking Goods,178.366,OUT035,2004,Small,Tier 2,Supermarket Type1,4673.916,20,5481.035995268693
FDZ32,7.785,Regular,0.0,Fruits and Vegetables,106.4964,OUT013,1987,High,Tier 3,Supermarket Type1,1577.946,37,1064964.0
FDP12,9.8,Regular,0.045358609,Baking Goods,36.1874,OUT045,2002,Small,Tier 2,Supermarket Type1,423.4488,22,796.051634575972
NCL31,13.853284671532847,Low Fat,0.119698523,Others,143.047,OUT027,1985,Medium,Tier 3,Supermarket Type3,3578.675,39,1194.0631354862362
FDR32,13.224769381746812,Regular,0.150238656,Fruits and Vegetables,229.3694,OUT019,1985,Small,Tier 1,Grocery Store,228.3694,39,1525.6847846238563
FDL08,13.224769381746812,Low Fat,0.049478259,Fruits and Vegetables,245.4144,OUT027,1985,Medium,Tier 3,Supermarket Type3,3675.216,39,4950.040702316715
FDY34,10.5,Regular,0.010998932,Snack Foods,164.3842,OUT049,1999,Medium,Tier 1,Supermarket Type1,1823.6262,25,14810.81242771827
DRG23,8.88,Low Fat,0.0,Hard Drinks,154.0682,OUT018,2009,Medium,Tier 3,Supermarket Type2,2896.8958,15,1540681.9999999998
FDD04,16.0,Low Fat,0.08989642,Dairy,143.4154,OUT013,1987,High,Tier 3,Supermarket Type1,1985.4156,37,1593.5678330315804
FDX37,16.2,Low Fat,0.063385859,Canned,98.17,OUT017,2007,Small,Tier 2,Supermarket Type1,2696.49,17,1546.3286083913583
FDM09,11.15,Regular,0.086281593,Snack Foods,170.579,OUT018,2009,Medium,Tier 3,Supermarket Type2,1358.232,15,1974.7146825597438
FDA52,16.2,Regular,0.128315409,Frozen Foods,178.137,OUT013,1987,High,Tier 3,Supermarket Type1,3881.614,37,1387.1933390797365
NCV41,14.35,Low Fat,0.017108186,Health and Hygiene,110.3228,OUT018,2009,Medium,Tier 3,Supermarket Type2,552.614,15,6411.065059385109
FDB20,7.72,Low Fat,0.051970838,Fruits and Vegetables,79.7986,OUT035,2004,Small,Tier 2,Supermarket Type1,2336.958,20,1532.5007828758198
FDD28,10.695,Low Fat,0.0,Frozen Foods,60.5904,OUT017,2007,Small,Tier 2,Supermarket Type1,410.1328,17,605904.0
FDI38,13.35,Regular,0.024482433,Canned,205.7638,OUT010,1998,Small,Tier 3,Grocery Store,621.1914,26,8370.359435129956
FDA28,16.1,Regular,0.047792845,Frozen Foods,126.1362,OUT035,2004,Small,Tier 2,Supermarket Type1,3271.7412,20,2633.7169988544215
FDB32,13.224769381746812,Low Fat,0.023339367,Fruits and Vegetables,94.8778,OUT027,1985,Medium,Tier 3,Supermarket Type3,4036.7454,39,4047.7970245527536
NCS54,13.6,Low Fat,0.009991273,Household,175.537,OUT035,2004,Small,Tier 2,Supermarket Type1,3705.177,20,17394.931244056126
NCA17,20.6,Low Fat,0.045675104,Health and Hygiene,150.9392,OUT017,2007,Small,Tier 2,Supermarket Type1,4026.7584,17,3297.4081282262077
FDR14,11.65,Low Fat,0.173904193,Dairy,52.3298,OUT013,1987,High,Tier 3,Supermarket Type1,269.649,37,300.73872989945704
FDS58,9.285,Regular,0.021039273,Snack Foods,160.0578,OUT049,1999,Medium,Tier 1,Supermarket Type1,2567.3248,25,7571.584888468018
FDU08,10.3,Low Fat,0.027426689,Fruits and Vegetables,97.3042,OUT018,2009,Medium,Tier 3,Supermarket Type2,694.4294,15,3534.903889094689
FDI60,7.22,Regular,0.064141866,Baking Goods,61.251,OUT010,1998,Small,Tier 3,Grocery Store,126.502,26,953.4436624241268
FDU40,20.85,Low Fat,0.037556341,Frozen Foods,195.3478,OUT018,2009,Medium,Tier 3,Supermarket Type2,1937.478,15,5187.646882632595
FDX46,12.987879554655873,Regular,0.057835325,Snack Foods,57.5562,OUT027,1985,Medium,Tier 3,Supermarket Type3,2548.0166,39,993.4560650173274
FDG41,8.84,Regular,0.076995176,Frozen Foods,112.0228,OUT017,2007,Small,Tier 2,Supermarket Type1,1215.7508,17,1453.0455186975641
FDD14,12.305705009276435,Low Fat,0.297312685,Canned,185.4266,OUT019,1985,Small,Tier 1,Grocery Store,368.8532,39,623.4656736312373
FDX45,12.987879554655873,Low Fat,0.104348025,Snack Foods,156.263,OUT027,1985,Medium,Tier 3,Supermarket Type3,4850.353,39,1496.0838177648645
NCN30,16.35,Low Fat,0.016989991,Household,98.541,OUT035,2004,Small,Tier 2,Supermarket Type1,772.328,20,5766.006547341072
DRH13,8.575,Low Fat,0.023885957,Soft Drinks,106.628,OUT046,1997,Small,Tier 1,Supermarket Type1,958.752,27,4445.434468176525
NCP30,20.5,Low Fat,0.032954044,Household,39.3822,OUT017,2007,Small,Tier 2,Supermarket Type1,314.2576,17,1191.4487679631573
FDT52,9.695,Regular,0.047429578,Frozen Foods,245.8144,OUT046,1997,Small,Tier 1,Supermarket Type1,3430.2016,27,5171.819535195536
FDS36,8.38,Regular,0.047152554,Baking Goods,110.157,OUT017,2007,Small,Tier 2,Supermarket Type1,3185.853,17,2331.2390691093647
FDB03,17.75,Regular,0.157470693,Dairy,239.1538,OUT018,2009,Medium,Tier 3,Supermarket Type2,4326.3684,15,1517.755589232574
FDO09,13.5,Regular,0.125274674,Snack Foods,262.191,OUT046,1997,Small,Tier 1,Supermarket Type1,2366.919,27,2091.2596749802915
FDD28,12.867061281337046,Low Fat,0.053038775,Frozen Foods,59.5904,OUT027,1985,Medium,Tier 3,Supermarket Type3,1640.5312,39,1121.410871816296
FDF08,14.3,Regular,0.065339802,Fruits and Vegetables,89.1856,OUT045,2002,Small,Tier 2,Supermarket Type1,1845.5976,22,1362.8647592790696
FDB49,8.3,Regular,0.05046718,Baking Goods,97.6384,OUT010,1998,Small,Tier 3,Grocery Store,197.0768,26,1930.8650393397456
FDB08,6.055,Low Fat,0.0,Fruits and Vegetables,162.3578,OUT035,2004,Small,Tier 2,Supermarket Type1,1604.578,20,1623578.0
NCP06,20.7,Low Fat,0.039306822,Household,150.7366,OUT049,1999,Medium,Tier 1,Supermarket Type1,3325.0052,25,3825.139718193972
FDH28,15.85,Regular,0.110254143,Frozen Foods,37.3506,OUT045,2002,Small,Tier 2,Supermarket Type1,341.5554,22,338.46123928487214
FDU20,13.224769381746812,Regular,0.037569401,Fruits and Vegetables,120.7098,OUT019,1985,Small,Tier 1,Grocery Store,361.5294,39,3204.4523351990647
DRB25,12.3,Low Fat,0.069852615,Soft Drinks,107.4938,OUT017,2007,Small,Tier 2,Supermarket Type1,2358.2636,17,1536.6659273566825
NCM30,19.1,Low Fat,0.067676056,Household,40.8796,OUT017,2007,Small,Tier 2,Supermarket Type1,371.5164,17,603.1569615086485
FDU57,8.27,Regular,0.149895348,Snack Foods,152.0708,OUT010,1998,Small,Tier 3,Grocery Store,451.4124,26,1013.8367757912065
FDF56,13.224769381746812,Regular,0.209162936,Fruits and Vegetables,179.1976,OUT019,1985,Small,Tier 1,Grocery Store,543.2928,39,856.327467373391
NCT30,9.1,Low Fat,0.080277707,Household,47.2718,OUT035,2004,Small,Tier 2,Supermarket Type1,850.8924,20,588.1207832913173
FDX15,17.2,Low Fat,0.156935553,Meat,160.6578,OUT018,2009,Medium,Tier 3,Supermarket Type2,1925.4936,15,1023.0664135019158
FDX58,13.15,Low Fat,0.044011225,Snack Foods,181.295,OUT017,2007,Small,Tier 2,Supermarket Type1,4028.09,17,4109.951605288676
FDQ08,15.7,Regular,0.031685529,Fruits and Vegetables,63.1536,OUT010,1998,Small,Tier 3,Grocery Store,122.5072,26,1986.86641332916
DRL23,18.35,Low Fat,0.015291576,Hard Drinks,106.1938,OUT013,1987,High,Tier 3,Supermarket Type1,1607.907,37,6899.475401349414
FDA25,16.5,Regular,0.068112874,Canned,104.599,OUT035,2004,Small,Tier 2,Supermarket Type1,2889.572,20,1533.4202162483286
FDV09,12.1,Low Fat,0.020600553,Snack Foods,147.5734,OUT049,1999,Medium,Tier 1,Supermarket Type1,3414.8882,25,7128.959308478377
FDQ46,7.51,Low Fat,0.10423592,Snack Foods,111.7544,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.7968,15,1071.1018793911053
FDH41,12.867061281337046,Low Fat,0.081614376,Frozen Foods,214.7534,OUT027,1985,Medium,Tier 3,Supermarket Type3,5806.4418,39,2628.098145178273
FDY20,12.5,Regular,0.082215187,Fruits and Vegetables,91.4488,OUT017,2007,Small,Tier 2,Supermarket Type1,1086.5856,17,1110.9590263094465
FDO37,8.06,Low Fat,0.021372636,Breakfast,231.7326,OUT035,2004,Small,Tier 2,Supermarket Type1,5313.7498,20,10791.995915173153
FDZ55,6.055,Low Fat,0.025460232,Fruits and Vegetables,160.892,OUT045,2002,Small,Tier 2,Supermarket Type1,1917.504,22,6294.622051943817
FDS32,13.224769381746812,Regular,0.029510313,Fruits and Vegetables,141.9838,OUT027,1985,Medium,Tier 3,Supermarket Type3,4354.9978,39,4795.0793360407915
FDV50,14.3,Low Fat,0.122761775,Dairy,124.373,OUT049,1999,Medium,Tier 1,Supermarket Type1,2093.941,25,1012.3002048440209
NCV30,20.2,Low Fat,0.066065799,Household,61.351,OUT045,2002,Small,Tier 2,Supermarket Type1,1201.769,22,927.2313026855461
FDP16,18.6,Low Fat,0.039454924,Frozen Foods,244.0802,OUT018,2009,Medium,Tier 3,Supermarket Type2,3193.8426,15,6170.665376578652
FDW39,6.69,Regular,0.036910398,Meat,175.037,OUT046,1997,Small,Tier 1,Supermarket Type1,2117.244,27,4729.400640328159
FDN39,19.35,Regular,0.0,Meat,169.0816,OUT013,1987,High,Tier 3,Supermarket Type1,3523.4136,37,1690816.0
FDV55,17.75,Low Fat,0.055159054,Fruits and Vegetables,145.6444,OUT049,1999,Medium,Tier 1,Supermarket Type1,2467.4548,25,2635.6658222922165
FDZ20,16.1,Low Fat,0.034300475,Fruits and Vegetables,253.2356,OUT035,2004,Small,Tier 2,Supermarket Type1,5849.7188,20,7361.398352784373
FDK02,12.5,Low Fat,0.112399145,Canned,120.444,OUT049,1999,Medium,Tier 1,Supermarket Type1,1438.128,25,1070.6214700565058
FDK10,5.785,Regular,0.040523265,Snack Foods,177.866,OUT018,2009,Medium,Tier 3,Supermarket Type2,4853.682,15,4378.426992512787
NCQ41,14.8,Low Fat,0.019559746,Health and Hygiene,193.7794,OUT018,2009,Medium,Tier 3,Supermarket Type2,2926.191,15,9856.65837188334
FDA11,7.75,Low Fat,0.043483398,Baking Goods,94.3436,OUT017,2007,Small,Tier 2,Supermarket Type1,2363.59,17,2164.6682986948376
FDN13,18.6,Low Fat,0.152366659,Breakfast,98.5358,OUT045,2002,Small,Tier 2,Supermarket Type1,1306.9654,22,646.2776888158874
NCA42,6.965,Low Fat,0.047784475,Household,158.8604,OUT010,1998,Small,Tier 3,Grocery Store,316.9208,26,3317.576312573125
NCX30,16.7,Low Fat,0.026598474,Household,245.8776,OUT013,1987,High,Tier 3,Supermarket Type1,4210.5192,37,9209.425227823882
FDL10,12.987879554655873,Low Fat,0.039300964,Snack Foods,99.5042,OUT027,1985,Medium,Tier 3,Supermarket Type3,1884.8798,39,2525.4255200456514
FDQ33,13.35,Low Fat,0.091348964,Snack Foods,150.3708,OUT049,1999,Medium,Tier 1,Supermarket Type1,4363.6532,25,1644.3138710680198
NCE42,21.1,Low Fat,0.010602292,Household,235.3958,OUT046,1997,Small,Tier 1,Supermarket Type1,3271.7412,27,21994.89604656648
FDH58,12.3,Low Fat,0.0,Snack Foods,116.4834,OUT018,2009,Medium,Tier 3,Supermarket Type2,1842.9344,15,1164834.0
FDF33,7.97,Low Fat,0.021579162,Seafood,105.9596,OUT045,2002,Small,Tier 2,Supermarket Type1,2049.3324,22,4887.624346365418
DRK49,14.15,Low Fat,0.03593692,Soft Drinks,41.0138,OUT035,2004,Small,Tier 2,Supermarket Type1,771.6622,20,1138.105032283558
NCK19,9.8,Low Fat,0.09046564,Others,193.6478,OUT046,1997,Small,Tier 1,Supermarket Type1,3099.9648,27,2138.203848611902
FDT24,12.277108208955225,Regular,0.0,Baking Goods,75.9328,OUT027,1985,Medium,Tier 3,Supermarket Type3,3012.0792,39,759328.0
FDI57,19.85,Low Fat,0.054245722,Seafood,196.0768,OUT018,2009,Medium,Tier 3,Supermarket Type2,5518.1504,15,3607.952802614343
NCQ06,13.384736495388667,Low Fat,0.041621987,Household,253.6014,OUT027,1985,Medium,Tier 3,Supermarket Type3,6630.0364,39,6078.363429814596
FDB16,8.21,Low Fat,0.044888397,Dairy,87.3198,OUT013,1987,High,Tier 3,Supermarket Type1,610.5386,37,1940.9404607147928
FDB57,20.25,Regular,0.018805105,Fruits and Vegetables,220.6772,OUT046,1997,Small,Tier 1,Supermarket Type1,2223.772,27,11672.889412674514
DRD13,15.0,Low Fat,0.049279392,Soft Drinks,65.7168,OUT018,2009,Medium,Tier 3,Supermarket Type2,575.2512,15,1330.8547824971195
FDC41,15.6,Low Fat,0.116815953,Frozen Foods,75.567,OUT013,1987,High,Tier 3,Supermarket Type1,1684.474,37,646.3360906787459
FDW59,13.15,Low Fat,0.020698674,Breads,86.3566,OUT013,1987,High,Tier 3,Supermarket Type1,1099.2358,37,4152.024306934182
FDO49,10.6,Regular,0.033103556,Breakfast,48.9008,OUT049,1999,Medium,Tier 1,Supermarket Type1,708.4112,25,1472.7579178567498
FDO08,11.1,Regular,0.090008963,Fruits and Vegetables,164.0526,OUT010,1998,Small,Tier 3,Grocery Store,164.4526,26,1820.6024632643926
NCV06,13.384736495388667,Low Fat,0.116750407,Household,195.2478,OUT019,1985,Small,Tier 1,Grocery Store,193.7478,39,1670.9210092866858
NCY06,15.25,Low Fat,0.061184804,Household,132.0968,OUT046,1997,Small,Tier 1,Supermarket Type1,3914.904,27,2155.4576563547466
FDL03,19.25,Regular,0.027190917,Meat,194.811,OUT018,2009,Medium,Tier 3,Supermarket Type2,2160.521,15,7138.309057185584
